0	250	250
1	212	101
2	266	231
3	89	284
4	430	298
5	435	77
6	25	293
7	43	269
8	216	117
9	294	437
10	79	479
11	365	18
12	225	125
13	448	103
14	143	266
15	252	347
16	403	390
17	67	153
18	90	168
19	302	235
20	259	355
21	149	183
22	19	297
23	209	358
24	56	388
25	115	269
26	377	356
27	113	229
28	205	343
29	48	137
30	467	157
31	220	394
32	436	54
33	54	357
34	456	154
35	216	307
36	280	224
37	90	270
38	166	452
39	17	283
40	196	192
41	94	275
42	292	445
43	329	471
44	326	57
45	95	466
46	429	282
47	229	364
48	457	160
49	452	154
50	113	289
51	67	387
52	368	17
53	341	367
54	410	364
55	80	281
56	321	224
57	73	395
58	259	76
59	121	203
60	118	256
61	236	361
62	78	371
63	301	53
64	382	197
65	491	160
66	453	164
67	277	371
68	272	212
69	386	218
70	353	32
71	59	389
72	414	62
73	278	357
74	101	179
75	396	234
76	74	390
77	332	55
78	272	365
79	418	355
80	216	380
81	440	173
82	89	358
83	66	491
84	317	234
85	439	297
86	394	367
87	58	364
88	290	75
89	346	344
90	131	269
91	236	96
92	29	282
93	418	385
94	148	225
95	166	464
96	266	373
97	201	273
98	255	245
99	220	379
100	85	317
101	125	264
102	131	253
103	184	188
104	128	209
105	373	364
106	389	342
107	420	20
108	132	218
109	32	256
110	406	339
111	191	397
112	72	341
113	35	308
114	169	360
115	222	381
116	96	292
117	311	496
118	220	384
119	259	243
120	349	476
121	63	159
122	112	243
123	448	302
124	343	27
125	67	485
126	220	359
127	147	435
128	317	235
129	43	355
130	368	340
131	450	72
132	400	364
133	355	480
134	450	153
135	126	188
136	380	223
137	71	453
138	54	287
139	420	168
140	219	89
141	189	327
142	191	309
143	301	67
144	484	161
145	77	483
146	241	375
147	428	64
148	403	361
149	257	336
150	131	241
151	63	166
152	71	368
153	272	228
154	25	290
155	441	157
156	13	266
157	251	376
158	61	170
159	386	357
160	95	475
161	90	298
162	71	388
163	383	246
164	352	38
165	395	1
166	120	210
167	46	383
168	202	198
169	358	365
170	191	352
171	470	152
172	228	124
173	402	230
174	323	229
175	331	486
176	112	208
177	172	435
178	326	498
179	460	183
180	95	279
181	76	456
182	242	350
183	152	196
184	268	351
185	360	356
186	39	296
187	262	368
188	204	90
189	149	273
190	446	86
191	139	269
192	483	170
193	39	278
194	201	307
195	395	378
196	139	262
197	176	447
198	67	380
199	35	358
200	294	455
201	351	33
202	216	316
203	261	96
204	238	57
205	383	18
206	152	460
207	94	479
208	337	453
209	135	460
210	260	104
211	337	63
212	32	247
213	394	205
214	95	294
215	253	241
216	223	90
217	64	473
218	275	431
219	261	84
220	176	296
221	361	349
222	168	433
223	394	10
224	308	60
225	94	456
226	73	484
227	277	434
228	119	232
229	78	375
230	366	346
231	125	181
232	69	493
233	432	80
234	72	391
235	85	486
236	204	371
237	173	328
238	280	423
239	200	327
240	241	98
241	96	356
242	332	491
243	81	283
244	373	22
245	255	371
246	358	359
247	216	93
248	73	360
249	305	212
250	151	462
251	47	389
252	155	198
253	152	457
254	329	48
255	88	394
256	153	295
257	81	373
258	163	453
259	378	25
260	401	385
261	184	340
262	402	362
263	70	482
264	357	445
265	212	71
266	231	81
267	379	208
268	236	95
269	386	344
270	189	200
271	296	253
272	73	303
273	30	162
274	230	95
275	57	131
276	379	245
277	107	221
278	154	458
279	290	417
280	272	243
281	94	130
282	222	356
283	243	108
284	224	93
285	155	242
286	440	302
287	221	102
288	52	484
289	111	244
290	132	273
291	228	186
292	221	374
293	406	286
294	390	9
295	335	52
296	189	368
297	397	40
298	408	305
299	156	434
300	180	335
301	327	483
302	363	62
303	375	342
304	16	280
305	277	431
306	110	241
307	48	385
308	152	260
309	255	120
310	214	382
311	414	384
312	232	378
313	80	141
314	188	330
315	157	192
316	101	237
317	74	360
318	267	260
319	378	46
320	420	311
321	384	217
322	418	300
323	356	77
324	253	244
325	323	258
326	293	454
327	231	97
328	316	234
329	207	196
330	321	228
331	382	17
332	206	326
333	198	284
334	137	186
335	229	396
336	268	235
337	95	243
338	297	430
339	393	368
340	66	391
341	189	339
342	280	351
343	241	77
344	134	265
345	420	95
346	111	279
347	367	358
348	239	373
349	384	235
350	284	360
351	325	75
352	279	369
353	340	449
354	275	448
355	447	88
356	314	279
357	434	377
358	67	377
359	370	353
360	57	367
361	332	486
362	386	361
363	55	282
364	317	467
365	335	54
366	348	466
367	132	314
368	328	216
369	416	48
370	370	55
371	149	434
372	466	169
373	141	267
374	258	350
375	428	312
376	211	188
377	50	343
378	107	311
379	178	441
380	232	85
381	391	23
382	137	227
383	161	203
384	363	212
385	384	346
386	166	434
387	274	248
388	156	421
389	346	211
390	265	358
391	96	407
392	443	70
393	125	212
394	361	337
395	322	78
396	481	156
397	188	293
398	76	408
399	130	304
400	378	363
401	185	301
402	385	235
403	261	350
404	389	33
405	151	214
406	265	94
407	65	164
408	293	81
409	363	55
410	465	176
411	428	298
412	75	379
413	404	378
414	203	203
415	259	88
416	362	17
417	320	258
418	59	358
419	316	453
420	225	192
421	140	206
422	83	151
423	366	196
424	108	245
425	129	267
426	57	379
427	329	56
428	213	363
429	76	391
430	330	259
431	136	217
432	165	333
433	160	431
434	338	489
435	335	64
436	412	361
437	259	90
438	265	77
439	460	173
440	83	301
441	201	331
442	118	214
443	395	30
444	125	444
445	283	248
446	391	334
447	212	215
448	276	428
449	96	152
450	425	85
451	336	7
452	196	219
453	210	94
454	310	81
455	341	37
456	344	478
457	406	37
458	69	346
459	80	376
460	314	449
461	209	201
462	88	379
463	352	500
464	65	357
465	345	15
466	125	245
467	52	369
468	449	140
469	430	310
470	109	325
471	446	139
472	229	214
473	197	301
474	146	245
475	401	368
476	116	259
477	374	55
478	249	251
479	325	490
480	59	159
481	186	177
482	319	229
483	26	269
484	53	139
485	471	154
486	301	247
487	388	220
488	235	81
489	347	479
490	367	59
491	261	370
492	441	287
493	44	153
494	263	351
495	444	157
496	374	17
497	448	295
498	446	297
499	347	40
500	318	493
501	399	352
502	51	364
503	250	217
504	107	225
505	173	208
506	204	189
507	399	379
508	79	346
509	360	338
510	390	17
511	207	337
512	409	361
513	206	377
514	429	294
515	375	31
516	426	80
517	74	374
518	408	20
519	239	369
520	420	308
521	254	357
522	53	297
523	434	382
524	204	171
525	173	169
526	190	332
527	274	231
528	207	194
529	315	232
530	425	87
531	312	64
532	129	244
533	278	230
534	351	75
535	185	293
536	364	364
537	432	369
538	128	249
539	221	179
540	194	296
541	413	350
542	214	372
543	379	229
544	91	298
545	226	120
546	344	46
547	238	84
548	138	276
549	346	487
550	95	160
551	103	266
552	98	286
553	77	172
554	147	199
555	210	98
556	428	292
557	121	236
558	336	479
559	203	369
560	296	232
561	87	369
562	247	88
563	104	246
